-5379 ,644 ,57.14017850864661
-5455 ,475 ,137.63720427268203
-5452 ,776 ,204.08331631958552
-5588 ,686 ,234.8829495727606
-5660 ,525 ,291.6659047609096
-5264 ,924 ,354.80980820715763
-5052 ,368 ,390.24351371931857
-5650 ,936 ,444.326456560939
-5574 ,185 ,448.5588032800159
-4959 ,369 ,469.6594510919588
